work_id,isbn,isbn13,original_title,author,original_publication_year,num_pages,description,genres,image_url,reviews_count,text_reviews_count,5_star_ratings,4_star_ratings,3_star_ratings,2_star_ratings,1_star_ratings,ratings_count,avg_rating,similar_books
2085180,141312629,9780141312620.0,The Changeling Sea,Patricia A. McKillip,1988,137.0,"Since the day her father's fishing boat returned without him, Peri and her mother have mourned his loss. Her mother sinks into a deep depression and spends her days gazing out at the sea. Unable to control her anger and sadness any longer, Peri uses the small magic she knows to hex the sea. And suddenly into her drab life come the King's sons--changelings with strange ties to the underwater kingdom--a young magician, and, finally, love.","fantasy, paranormal, young-adult, fiction, romance, children, history, historical fiction, biography",https://images.gr-assets.com/books/1413281953m/59.jpg,11010,312,1684,1418,898,166,71,4237,4.1,"2389441, 335966, 1105644, 1047578, 2210482"
126091,671670069,9780671670061.0,Guardian Angel,Julie Garwood,1990,375.0,"An alternate cover edition can be found 
The Emeraldflew across the seas, carrying the pirate Pagan -- despised by the ton,whose riches he plundered, and beloved by the poor, whose plight was eased by his gifts.
The Marquess of Cainewood vows to hunt down the pirate wretch in revenge for his brother's death. But when Jade, an enchanting vision of rippling red hair and eyes of jewel-green, appears at his door to beg desperately for his protection, the Marquess agrees to keep her safe from the villains who want her dead. Jade is infuriating, exasperating, and gorgeous; Caine is noble, strong-willed, and powerful. No woman has ever befuddled him so, nor so deeply aroused his desire. But as Jade answers his knowing caresses with an innocent, wild abandon, they are drawn into a web of treachery that will test the very heart of their love!","history, historical fiction, biography, romance, fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1329160566m/107786.jpg,16218,298,4805,3925,2158,390,98,11376,4.1,"124838, 239665, 943447, 6013659"
1058,441944604,9780441944606.0,"Yendi (Vlad Taltos, #2)",Steven Brust,1984,224.0,"Vlad Taltos tells the story of his early days in the House Jhereg, how he found himself in a Jhereg war, and how he fell in love with the wonderful woman, Cawti, who killed him.","fantasy, paranormal, fiction, mystery, thriller, crime, romance",https://images.gr-assets.com/books/1302450419m/817357.jpg,9484,165,2801,3101,1410,149,24,7485,4.1,850766
17505,1930235321,9781930235328.0,On Stranger Tides,Tim Powers,1987,370.0,"Aboard the Vociferous Carmichael, puppeteer John Chandagnac is sailing toward Jamaica to claim his stolen birthright from an unscrupulous uncle, when the vessel is captured . . . by pirates! Offered a choice by Captain Phil Davies to join their seafaring band or die, Chandagnac assumes the name John Shandy and a new life as a brigand. But more than swashbuckling sea battles and fabulous plunder await the novice buccaneer on the roiling Caribbean waters-for treachery and powerful vodun sorcery are coins of the realm in this dark new world. And for the love of beautiful, magically imperiled Beth Hurwood, Shandy will set sail on even stranger tides, following the savage, ghost-infested pirate king, Blackbeard, and a motley crew of the living and the dead to the cursed nightmare banks of the fabled Fountain of Youth.","fantasy, paranormal, fiction, history, historical fiction, biography, romance, mystery, thriller, crime",https://images.gr-assets.com/books/1327892085m/15670.jpg,12514,638,1700,2508,1559,365,86,6218,3.9,68392
840191,756402697,9780756402693.0,The Dragonbone Chair,Tad Williams,1988,,"With The Dragonbone Chair, Tad Williams introduced readers to the incredible fantasy world of Osten Ard. His beloved, internationally bestselling series Memory, Sorrow, and Thorn inspired a generation of modern fantasy writers, including George R.R. Martin, Patrick Rothfuss, and Christopher Paolini, and defined Tad Williams as one of the most important fantasy writers of our time.
This edition features a brand-new introduction from Tad Williams' editor as well as the original introduction from Williams himself!
A war fueled by the powers of dark sorcery is about to engulf the peaceful land of Osten Ard--for Prester John, the High King, lies dying. And with his death, the Storm King, the undead ruler of the elf-like Sithi, seizes the chance to regain his lost realm through a pact with the newly ascended king. Knowing the consequences of this bargain, the king's younger brother joins with a small, scattered group of scholars, the League of the Scroll, to confront the true danger threatening Osten Ard.
Simon, a kitchen boy from the royal castle unknowingly apprenticed to a member of this League, will be sent on a quest that offers the only hope of salvation, a deadly riddle concerning long-lost swords of power. Compelled by fate and perilous magics, he must leave the only home he's ever known and face enemies more terrifying than Osten Ard has ever seen, even as the land itself begins to die.
After the landmark Memory, Sorrow, and Thorn trilogy, the epic saga of Osten Ard continues with the brand-new novel, The Heart of What Was Lost. Then don't miss the upcoming trilogy, The Last King of Osten Ard, beginning with The Witchwood Crown!","fantasy, paranormal, fiction, young-adult",https://images.gr-assets.com/books/1477417642m/91981.jpg,89694,1282,17480,17441,10364,2944,1254,49483,3.9,"170350, 1136221, 1945432, 139049"
3285349,140003468X,9781400034680.0,El amor en los tiempos del colera,Gabriel Garcia Marquez,1985,348.0,"In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is devastated, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs--yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the funeral. Fifty years, nine months, and four days after he first declared his love for Fermina, he will do so again.","fiction, history, historical fiction, biography, romance, fantasy, paranormal",https://images.gr-assets.com/books/1327124987m/9712.jpg,596963,15550,113851,112297,66617,24120,11552,328437,3.9,"2912834, 647489, 99441"
2343071,143039830,9780143039839.0,The New York Trilogy,Paul Auster,1987,308.0,"Paul Auster's signature work, The New York Trilogy, consists of three interlocking novels: City of Glass, Ghosts, and The Locked Room; haunting and mysterious tales that move at the breathless pace of a thriller.","fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1386924429m/431.jpg,78355,2490,13704,17593,9346,2736,822,44201,3.9,867251
909457,441007465,9780441007462.0,Neuromancer,William Gibson,1984,261.0,"The Matrix is a world withinthe world, a global consensus- hallucination, the representation of every byte of data in cyberspace . . .
Case had been the sharpest data-thief in the business, until vengeful former employers crippled his nervous system. But now a new and very mysterious employer recruits him for a last-chance run. The target: an unthinkably powerful artificial intelligence orbiting Earth in service of the sinister Tessier-Ashpool business clan. With a dead man riding shotgun and Molly, mirror-eyed street-samurai, to watch his back, Case embarks on an adventure that ups the ante on an entire genre of fiction.
Hotwired to the leading edges of art and technology, Neuromancerranks with 1984and Brave New Worldas one of the century's most potent visions of the future.","fiction, fantasy, paranormal, mystery, thriller, crime",https://images.gr-assets.com/books/1281419771m/888628.jpg,352526,6815,74103,66700,41077,14999,9417,206296,3.9,"2181158, 254960, 873021, 124371, 55573, 3101132"
2057170,037571894X,9780375718946.0,Yang womeguruMou Xian  [Hitsujiwomeguruboken],Haruki Murakami,1982,353.0,"A marvelous hybrid of mythology and mystery, A Wild Sheep Chaseis the extraordinary literary thriller that launched Haruki Murakami's international reputation.
It begins simply enough: A twenty-something advertising executive receives a postcard from a friend, and casually appropriates the image for an insurance company's advertisement. What he doesn't realize is that included in the pastoral scene is a mutant sheep with a star on its back, and in using this photo he has unwittingly captured the attention of a man in black who offers a menacing ultimatum: find the sheep or face dire consequences. Thus begins a surreal and elaborate quest that takes our hero from the urban haunts of Tokyo to the remote and snowy mountains of northern Japan, where he confronts not only the mythological sheep, but the confines of tradition and the demons deep within himself. Quirky and utterly captivating, A Wild Sheep Chase is Murakami at his astounding best.","fantasy, paranormal, fiction",https://images.gr-assets.com/books/1327908774m/11298.jpg,100646,3285,18715,28043,15009,2964,577,65308,3.9,1080207
2246190,679735909,9780679735908.0,Possession,A.S. Byatt,1990,555.0,"Possessionis an exhilarating novel of wit and romance, at once an intellectual mystery and triumphant love story. It is the tale of a pair of young scholars researching the lives of two Victorian poets. As they uncover their letters, journals, and poems, and track their movements from London to Yorkshire--from spiritualist seances to the fairy-haunted far west of Brittany--what emerges is an extraordinary counterpoint of passions and ideas.
Man Booker Prize Winner (1990)","fiction, history, historical fiction, biography, romance, mystery, thriller, crime, poetry",https://images.gr-assets.com/books/1391124124m/41219.jpg,113922,3654,21308,20017,12290,4602,2365,60582,3.9,1816464
3084086,671737600,9780671737603.0,Double Standards,Judith McNaught,1984,310.0,"Librarian note: an alternate cover for this edition can be found .
In the exclusive, glittering world of business superstars, Nick Sinclair was a legend...
The ruggedly handsome president of Global Industries handled his business the way he handled his women -- with charm, daring and ruthless self-control. A man used to the very best, Nick hired Lauren Danner, and assumed the proud beauty would soon be another easy conquest. But Lauren's flashing wit and rare spirit dazzled him -- and slowly, against his will, he was intrigued, challenged -- and in love.
Yet Lauren was living a lie, a charade that became more dangerous with every passing moment. Trapped in a web of deceit, she fought her growing love for Nick. Her secret could destroy his fragile trust -- and the promise of life with the most compelling man she had ever met!","romance, fiction, history, historical fiction, biography",https://images.gr-assets.com/books/1351327260m/129615.jpg,14607,357,3611,3232,2243,667,205,9958,3.9,3083634
1070136,345452003,9780345452009.0,The Accidental Tourist,Anne Tyler,1985,352.0,"Macon Leary is a travel writer who hates both travel and anything out of the ordinary. He is grounded by loneliness and an unwillingness to compromise his creature comforts when he meets Muriel, a deliciously peculiar dog-obedience trainer who up-ends Macon's insular world-and thrusts him headlong into a remarkable engagement with life.","fiction, romance",https://images.gr-assets.com/books/1327936319m/60792.jpg,108412,1792,24417,32941,20544,4395,1085,83382,3.9,2234336
14366,1857231384,9781857231380.0,Consider Phlebas,Iain M. Banks,1987,471.0,"The war raged across the galaxy. Billions had died, billions more were doomed. Moons, planets, the very stars themselves, faced destruction, cold-blooded, brutal, and worse, random. The Idirans fought for their Faith; the Culture for its moral right to exist. Principles were at stake. There could be no surrender.
Within the cosmic conflict, an individual crusade. Deep within a fabled labyrinth on a barren world, a Planet of the Dead proscribed to mortals, lay a fugitive Mind. Both the Culture and the Idirans sought it. It was the fate of Horza, the Changer, and his motley crew of unpredictable mercenaries, human and machine, actually to find it, and with it their own destruction.","fiction, fantasy, paranormal",https://images.gr-assets.com/books/1327951890m/8935689.jpg,99328,2775,15948,21140,13132,3765,1111,55096,3.9,"86076, 1396625, 1253374"
1394270,451450701,9780451450708.0,Sweet Silver Blues,Glen Cook,1987,320.0,"It should have been a simple job. But for Garrett, a human detective in a world of gnomes, tracking down the woman to whom his dead pal Danny left a fortune in silver is no slight task. Even with the aid of Morley, the toughest half-elf around, Garrett isn't sure he'll make it out alive from a land where magic can be murder, the dead still talk, and vampires are always hungry for human blood.","fantasy, paranormal, mystery, thriller, crime, fiction",https://images.gr-assets.com/books/1297624038m/400878.jpg,7295,233,1197,1728,964,235,55,4179,3.9,"1344024, 842164, 10662570, 1254169"
1285020,586071393,9780586071397.0,Faerie Tale,Raymond E. Feist,1988,490.0,"Phil Hastings was a lucky man-he had money, a growing reputation as a screenwriter, a happy, loving family with three kids, and he'd just moved into the house of his dreams in rural of magic-and about to be altered irrevocably by a magic more real than any he dared imagine. For with the Magic came the Bad Thing, and the Faerie, and then the cool. . .and the resurrection of a primordial war with a forgotten people-a war that not only the Hastings but the whole human race could lose.""A contemporary novel of masterful horror replete with magic, fantasy, and more than a little stylish eroticism.""-- ""The Washington Post.
"" ""Feist writes skillfully and his imagination is prolific.""-- ""Rave Reviews."" ""
"" ""Absorbing, though-provoking, and thoroughly magical. Feist's skillfully crafted prose illuminates many of the darker sides of fairy stories. . .Try it as a bedtime story. . .but only on nights when you can take some time getting to sleep.""-- ""The West Coast Review Of Books .""","fantasy, paranormal, fiction, mystery, thriller, crime, young-adult",https://images.gr-assets.com/books/1333533404m/43919.jpg,13215,409,2637,2788,2038,571,192,8226,3.9,1872421
2225943,142408654,9780142408650.0,A Countess Below Stairs,Eva Ibbotson,1981,383.0,"After the Russian revolution turns her world topsy-turvy, Anna, a young Russian Countess, has no choice but to flee to England. Penniless, Anna hides her aristocratic background and takes a job as servant in the household of the esteemed Westerholme family, armed only with an outdated housekeeping manual and sheer determination.
Desperate to keep her past a secret, Anna is nearly overwhelmed by her new duties--not to mention her instant attraction to Rupert, the handsome Earl of Westerholme. To make matters worse, Rupert appears to be falling for her as well. As their attraction grows stronger, Anna finds it more and more difficult to keep her most dearly held secrets from unraveling. And then there's the small matter of Rupert's beautiful and nasty fiancee...","fiction, history, historical fiction, biography, romance, young-adult, fantasy, paranormal, children",https://images.gr-assets.com/books/1311649247m/714569.jpg,30493,1670,5155,5805,3965,1097,339,16361,3.9,"481231, 2254040, 3795453, 2596981, 1964370, 9255203"
170350,345349393,9780345349392.0,Dragonsbane,Barbara Hambly,1985,352.0,"When the Black Dragon seized the Deep of Ylferdun, young Gareth braved the far Winterlands to find John Aversin, Dragonsbane -- the only living man ever to slay a dragon. In return for the promise of the King to send help to the Winterlands, Aversin agreed to attempt the nearly impossible feat again.
With them, to guard them on the haunted trip south, went Jenny Waynest, a half-taught sorceress and mother of Aversin's sons.
But at the decadent Court, nothing was as expected. Rebellion threatened the land. Zyerne, a sorceress of seemingly unlimited power, held the King under an evil spell, and he refused to see them. Meantime, the dragon fed well on the knights who had challenged him.
In the end, Aversin, Jenny, and Gareth had to steal away at night to challenge Morkeleb, largest and wisest of dragons......but that was only the beginning of the perils they must face.","fantasy, paranormal, fiction, romance",https://images.gr-assets.com/books/1315278923m/176268.jpg,10575,234,1596,1895,1319,245,52,5107,3.9,"2085183, 1281031, 1530649, 1964566"
3241503,553278592,9780553278590.0,Sweet Revenge,Nora Roberts,1988,376.0,"At twenty-five, Princess Adrianne lives a life most people would envy. Beautiful and elegant, she spends her days dabbling in charities and her nights floating from one glamorous gala to the next. But her pampered-rich-girl pose is a ruse, a carefully calculated effort to hide a dangerous truth.
For ten years Adrianne has lived for revenge. As a child, she could only watch the cruelty hidden behind the facade of her parents' fairy-tale marriage. Now she has the perfect plan to make her famous father pay. She will take possession of the one thing he values above all others--The Sun and the Moon, a fabled necklace beyond price.
Yet just as she is poised to take her vengeance, she meets a man who seems to divine her every secret. Clever, charming, and enigmatic, Philip Chamberlain has his own private reasons for getting close to Princess Adrianne. And only when it's too late will she see the hidden danger...as she finds herself up against two formidable men--one with the knowledge to take her freedom, the other with the power to take her life.","romance, fiction, mystery, thriller, crime, fantasy, paranormal",https://images.gr-assets.com/books/1351342923m/682135.jpg,16815,267,3356,3547,2821,562,123,10409,3.9,1097463
